Score,Pred Score
-10.4421941416379,-12.142495155334473
-20.415937842574,-2.4387950897216797
-7.68362417458673,-9.615426063537598
-41.2216846057537,-5.040989398956299
4.79864898330136,-4.159652233123779
-32.0370930046522,-2.3275740146636963
12.9935109358931,-4.462987899780273
-30.6447286216216,-5.7119293212890625
-1.50354104374073,-8.575284957885742
-4.26460031196013,-4.185811519622803
-6.38504845900417,-8.820963859558105
-7.12422334674708,-3.3748226165771484
-13.5536998315198,-7.22233772277832
-4.55888290533162,-5.471373558044434
-6.75232109042226,-3.196932077407837
-2.46814384883699,-5.951833724975586
-15.6634750273414,-6.907792091369629
-15.1312085451397,-5.160365104675293
-28.701426665276,-22.842824935913086
3.72082811782698,-4.979278564453125
1.9063950775947,-4.4285478591918945
-4.27685908501249,-7.4896135330200195
-12.0718754405752,-4.535688400268555
9.06213659212517,-4.628570079803467
0.218929563308117,-4.8141584396362305
-1.00525088583301,-9.601757049560547
13.6192061689873,-6.077132225036621
-10.2777534768671,-9.277310371398926
-2.07305947106928,-9.519139289855957
-2.55235448313782,-4.2753682136535645
-20.5803141003491,-6.652701377868652
-9.51984892004568,-10.41053581237793
4.54734483862441,-4.018401622772217
6.30230180508677,-6.484315872192383
-57.3143481111111,-6.740578651428223
-0.15164661638559,-4.715051651000977
-7.895926814476,-10.588151931762695
-2.62494670489677,-11.29024887084961
-6.39816157929754,-4.370335102081299
0.727658304513107,-10.48092269897461
-4.91607682927375,-8.102771759033203
-16.4414496439087,-4.872798919677734
-34.2179341569251,-4.901309967041016
3.45659936548068,-6.785877227783203
18.4854957312447,1.6539692878723145
-1.94499347376707,-3.6820788383483887
-6.26028435280159,-2.1710445880889893
1.94014952846204,-8.529472351074219
-22.3018709788366,-6.175821304321289
2.22618747295144,-4.502953052520752
1.1915853114573,-5.0373077392578125
-5.16590399643504,-4.359118461608887
-7.93554553982811,-6.7698750495910645
-7.940842049461227,-8.408365249633789
-3.52818526036687,-5.000103950500488
4.89052308353212,-11.37680721282959
-1.8239337240231763,-6.337649345397949
-8.51854031711709,-10.573240280151367
0.223224642735056,-0.7803382873535156
0.502295284510136,-2.9325733184814453
-11.2374087938664,-4.929196357727051
-14.7500177200712,-3.895850419998169
2.63157412115867,-5.443670272827148
4.41128824504849,-4.434217929840088
-2.64795588531004,-3.741192579269409
-53.5612387520528,-10.163187980651855
-4.91063181234252,-9.729839324951172
-6.31829699729001,-4.415739059448242
1.06233622150143,-8.771724700927734
5.36076392609526,-10.956607818603516
-9.66588250402445,-8.532674789428711
-6.84877751217965,-8.290824890136719
-18.0909624325724,-7.539338111877441
-2.38964701681669,-9.724581718444824
-1.3829597787012,-6.018044471740723
-6.22433036882608,-9.460283279418945
2.21236276924139,-3.927217960357666
-1.09400203748942,-6.706681251525879
10.7757053696348,3.116082191467285
-7.87806885869872,-7.847996234893799
-9.53774948646416,-6.590034008026123
-5.77775722830228,-4.935668468475342
2.60059900504982,-7.109721660614014
-5.42620608884564,-7.815729141235352
-4.40836422828739,-7.825433254241943
-12.4297940940224,-9.22757339477539
1.84263435050728,-7.870536804199219
10.3879416059179,-6.545816421508789
-4.08849516979829,-9.217981338500977
-41.6911815219053,-11.582901000976562
-30.802121219926,-23.691926956176758
2.35160533891099,-7.942160606384277
-5.67566681250455,-5.925086498260498
-6.55565881756565,-4.980034351348877
-2.73583121523433,-9.532696723937988
-5.74591087340364,-11.667303085327148
-30.2202247503139,-8.13063907623291
-1.06226181676605,-5.710754871368408
-1.83827364180894,-5.076862335205078
-6.59217478414673,-4.441668510437012
-2.39578495140557,-8.74766731262207
-4.60754787132577,-3.9494802951812744
-4.91395550102772,-5.136158466339111
-1.46318843368382,-9.10058879852295
-38.1304741265859,-9.49539852142334
-1.55470567933576,-8.893826484680176
3.97210414445297,-5.172764301300049
-6.46329261101688,-1.8906277418136597
-10.3227629105655,-10.48771858215332
-0.0192381791935392,-8.381580352783203
-23.1261025793134,-4.238789081573486
1.78056087246414,-6.325899124145508
3.72039832525587,-10.94160270690918
-12.6076433166284,-6.403151512145996
4.87365496323805,-12.304689407348633
-14.4021906273971,-9.953983306884766
1.9806048133258949,-5.432812213897705
3.04649097895538,-10.329792976379395
-5.72774283321265,-8.739320755004883
4.0548594497029695,-5.162689208984375
-0.52931988027588,-7.857547760009766
-2.28714496122927,-5.130167007446289
6.28790909570373,-6.727197647094727
-0.940071014114186,-4.500391960144043
-39.6326137478845,-6.780281066894531
-3.04239445034279,-10.02918815612793
-10.6695789416602,-4.436036586761475
-7.48637636168103,-8.776304244995117
-2.65747778569578,-8.362884521484375
-25.54625680581,-6.531044006347656
1.391862478101,-5.355361461639404
4.50695049356785,-8.985857963562012
-1.53648994080463,-4.046131134033203
3.58925089100684,-6.825962543487549
-10.2162502869968,-6.293973445892334
2.66244496366878,-6.065345764160156
-13.4690161425535,-4.474677085876465
-18.3166256172314,-20.86023712158203
2.29549066784322,2.064344644546509
-0.901972784691933,-6.085088729858398
-2.65407261662797,-7.691521644592285
-0.339950457464948,-4.533911228179932
15.8451531859683,-4.798707962036133
10.017610447497,-8.16055965423584
-13.2973686688703,-7.790866851806641
10.434455285623,-8.788055419921875
-6.46429965486796,-7.803913116455078
-13.5310655279279,-7.7026166915893555
-32.812857393011,-6.22412109375
-7.13175520554641,-3.5036332607269287
-37.688057307424,-7.652278900146484
9.27284077238357,-4.0766801834106445
-7.10786439486717,-8.56939697265625
3.72053672299251,-6.538739204406738
-1.54202114658959,-3.9410464763641357
-24.87229968067,-4.782188415527344
-3.85826600191732,-8.455835342407227
-6.08891319758485,-7.917259693145752
-10.3297409640682,-5.922952651977539
-2.35221001545186,-7.816786289215088
3.42669038506664,-5.895752429962158
8.58167956331162,-8.032986640930176
0.994056861385926,-0.6346666216850281
11.710679650337616,-7.548090934753418
-27.4414020677501,-9.274139404296875
-53.4825260120495,-3.343234062194824
4.10758398291207,-11.133880615234375
5.5887658968898,-4.542311668395996
-7.952166005584183,-10.873250007629395
1.20719075893855,-4.691572189331055
-10.968565079401992,-6.132623672485352
0.0955029588803441,-5.770671844482422
3.01055911819604,-7.304756164550781
-17.7674322591562,7.797452449798584
-0.645808175542194,-4.007782936096191
-17.7594348695505,-9.512720108032227
15.3000814415789,1.0842574834823608
8.04110888294441,-28.169185638427734
-21.3540101242261,-0.38528943061828613
-39.0956747424042,-3.5979812145233154
3.79412344276166,-4.986754894256592
-20.31355510953,-7.370749473571777
-66.198792,-6.573434829711914
-6.28417888361524,-8.082772254943848
0.560804024673258,-7.089627265930176
19.5051266294897,3.630117177963257
-37.13962469223695,-5.491976261138916
-31.5482450436283,-6.498355865478516
-2.88136308591027,-1.8572051525115967
-12.1647984523068,-6.295032501220703
-1.52973948234226,-6.4070210456848145
-5.50255075007228,-7.325009346008301
-34.3295239353203,-4.416176795959473
-5.68760802771477,-8.44532299041748
-21.0241361475067,-11.088935852050781
-4.40785039615445,-8.146443367004395
-0.350433525843627,-3.9346251487731934
-2.260381023139061,-5.609923839569092
-23.1164631051358,-7.303190231323242
-20.4646185659718,-11.139683723449707
-1.73247395113277,-5.197309970855713
-0.634643951848502,-11.57874870300293
-26.6105781936255,-6.087207794189453
-0.824498222792925,-6.760697841644287
-6.82436614630437,-6.597870349884033
-1.78819019036725,-6.887535572052002
1.41418224504967,-7.10732364654541
-5.35475625770558,-6.496517181396484
10.7645744080737,-2.9584736824035645
-62.687759782875,-11.032306671142578
13.509102496213,-5.3440470695495605
2.13745295521649,-4.829999923706055
3.04102871678335,-3.035611629486084
-6.89155080154818,-5.782065391540527
3.51799440260465,-7.228574752807617
-15.4683864302335,-5.17633056640625
-3.88868901088012,-7.564690113067627
2.14732691350411,-8.210485458374023
-5.45154130613768,-4.247869968414307
-18.26466831739,-6.698549270629883
-1.63531103541606,-3.0149149894714355
1.55840208927493,-6.346513748168945
-15.4456500715766,-4.223875999450684
3.86772724404158,-7.5354437828063965
1.2420697186507,-3.3200793266296387
-7.77800930558638,-6.507132530212402
14.5754916325137,-6.759304523468018
0.943172681684531,-4.927187919616699
-1.74634755704321,-5.234676361083984
-6.29254275598592,-5.9616804122924805
11.902302861945,-1.1326305866241455
-8.95471238529786,-6.477383613586426
-2.50664302987466,-5.184022426605225
-7.45610654272037,-4.214824676513672
-13.4811770819336,-9.436407089233398
13.1155370799147,-7.674900531768799
-0.656679818549527,-9.402286529541016
5.36528926802184,-8.331526756286621
0.108161617373709,-4.193634033203125
-36.7937795476191,-6.312725067138672
-11.1876586912258,-8.096923828125
0.934842314081374,-8.082925796508789
-4.93580253920207,-3.9506263732910156
-6.897600670415837,-1.8182759284973145
-3.74086467757183,-5.371600151062012
2.21183290185237,-5.135751247406006
2.75821724439617,-8.137528419494629
-35.0680677789902,-8.93423080444336
12.7994027652873,1.630065679550171
6.36278247161607,-6.531334400177002
