Score,Pred Score
4.0,-2.099644184112549
-3.7777777777777777,-5.668163299560547
-0.5555555555555556,-1.449420928955078
-7.333333333333333,-2.526172637939453
-9.0,-2.932870864868164
-2.7777777777777777,-2.2020339965820312
-4.333333333333333,-3.863718032836914
8.333333333333334,-2.6226940155029297
-0.3333333333333333,-6.240213394165039
-2.2222222222222223,-1.9933528900146484
0.4444444444444444,1.3435688018798828
-4.777777777777778,-2.328968048095703
-1.8888888888888888,-2.492582321166992
4.0,-7.869813919067383
0.5555555555555556,-56.07453536987305
7.333333333333333,-1.0765151977539062
-4.333333333333333,-7.324761390686035
-9.0,-2.2997264862060547
-6.888888888888889,0.3335151672363281
0.6666666666666666,-4.558820724487305
-12.555555555555555,-7.5429229736328125
-2.333333333333333,-3.3306922912597656
-5.111111111111111,-3.3988265991210938
-4.888888888888889,-4.714328765869141
1.3333333333333333,-5.003049850463867
-9.22222222222222,-16.073118209838867
-1.3333333333333333,-2.9199085235595703
-4.666666666666667,-1.605815887451172
-3.888888888888889,-1.2825889587402344
2.7777777777777777,0.6851119995117188
0.4444444444444444,2.7322731018066406
-5.888888888888889,1.469707489013672
-3.888888888888889,0.4761428833007812
-6.555555555555555,-6.503976821899414
-11.444444444444445,-4.650783538818359
-1.3333333333333333,0.0840358734130859
-1.6666666666666667,1.3240470886230469
-7.888888888888889,-4.136850357055664
15.444444444444445,7.635196685791016
-6.222222222222222,-4.650300979614258
-2.888888888888889,-2.771028518676758
-9.77777777777778,-1.8997974395751955
24.77777777777778,10.91800022125244
-15.0,-2.875713348388672
-8.0,-4.484733581542969
-0.6666666666666666,-1.2313251495361328
1.6666666666666667,-1.368215560913086
-0.6666666666666666,-1.950601577758789
-10.333333333333334,-9.345987319946287
-7.222222222222222,2.25686264038086
-4.333333333333333,-3.67691421508789
0.8888888888888888,-1.2722454071044922
-0.4444444444444444,0.9453144073486328
9.666666666666666,-2.276193618774414
-4.222222222222222,0.1810340881347656
4.888888888888889,4.855989456176758
-5.222222222222222,-3.127185821533203
2.333333333333333,-4.27349853515625
17.444444444444443,6.072406768798828
-4.444444444444445,-6.451946258544922
-7.0,-5.294679641723633
-0.7777777777777778,-4.769832611083984
-7.333333333333333,-3.8863525390625
-3.333333333333333,-4.152799606323242
-5.555555555555555,-10.321386337280272
25.11111111111111,11.759998321533203
-2.0,-3.1531944274902344
21.55555555555556,10.454278945922852
3.888888888888889,10.03944206237793
1.7777777777777777,-8.694786071777344
-2.2222222222222223,-0.0858287811279296
1.1111111111111112,-6.759618759155273
0.1111111111111111,0.1965484619140625
-4.777777777777778,-6.640511512756348
-1.6666666666666667,-3.3836536407470703
-6.0,-3.633354187011719
-3.6666666666666665,-6.368321418762207
-3.555555555555556,-4.605247497558594
-2.4444444444444446,-3.3464317321777344
14.88888888888889,3.960397720336914
-9.22222222222222,0.5965251922607422
3.0,-1.2238140106201172
3.4444444444444446,-3.281871795654297
-0.1111111111111111,0.3879585266113281
-6.222222222222222,-0.6629104614257812
3.0,1.5095138549804688
0.4444444444444444,-4.777116775512695
-0.4444444444444444,-0.2290725708007812
5.444444444444445,-2.114236831665039
-4.555555555555555,-3.7324066162109375
-7.111111111111111,-3.738454818725586
-1.8888888888888888,-1.089862823486328
6.0,-2.473109245300293
2.4444444444444446,-2.175500869750977
15.0,1.3725624084472656
-17.666666666666668,-4.146488189697266
2.2222222222222223,-5.765789031982422
4.888888888888889,-2.1222591400146484
10.0,5.255901336669922
-12.0,-7.048065185546875
-1.2222222222222223,-0.7235832214355469
4.777777777777778,8.290054321289062
-7.333333333333333,-5.64521598815918
-4.666666666666667,3.1477127075195312
10.444444444444445,-4.273582458496094
-1.5555555555555556,-3.27984619140625
34.55555555555556,8.803871154785156
-6.222222222222222,-0.8115501403808594
-16.666666666666668,-6.586837768554688
-15.88888888888889,-3.5789852142333984
-6.333333333333333,-0.9740753173828124
6.444444444444445,-6.718652725219727
-2.555555555555556,-8.756460189819336
1.5555555555555556,4.524700164794922
-1.7777777777777777,-1.9378433227539065
-9.0,-1.274759292602539
10.0,4.541847229003906
-6.555555555555555,1.3725948333740234
-4.444444444444445,-0.6155986785888672
-0.1111111111111111,-4.89149284362793
-0.8888888888888888,-3.739468574523926
6.444444444444445,-0.8758296966552734
-3.4444444444444446,-0.4241409301757812
-1.6666666666666667,-3.5721397399902344
-5.333333333333333,-3.716001510620117
-5.444444444444445,-5.201581001281738
-8.0,1.861988067626953
-2.555555555555556,-4.924289703369141
0.5555555555555556,-2.8224010467529297
0.4444444444444444,7.313444137573242
11.22222222222222,-2.4511642456054688
-2.7777777777777777,-3.816751480102539
3.333333333333333,1.453298568725586
-10.666666666666666,2.3198776245117188
-13.77777777777778,4.684167861938477
-2.333333333333333,-4.340690612792969
14.88888888888889,9.157012939453123
-3.4444444444444446,-6.302238464355469
-12.11111111111111,-2.296876907348633
13.444444444444445,6.448619842529297
-7.444444444444445,-4.124380111694336
-3.7777777777777777,-2.1377735137939453
-2.888888888888889,-2.1939735412597656
1.3333333333333333,-3.0691699981689453
-8.11111111111111,-1.091024398803711
-2.7777777777777777,1.922199249267578
-4.777777777777778,-7.238285064697266
-8.777777777777779,-5.4154815673828125
6.666666666666667,1.4926471710205078
6.111111111111111,1.3238201141357422
0.0,-4.654884338378906
-2.555555555555556,-2.3001537322998047
-4.444444444444445,1.476787567138672
-3.6666666666666665,-0.8735160827636719
-7.777777777777778,-5.457647323608398
-11.88888888888889,-4.049068450927734
-1.2222222222222223,-4.296642303466797
2.333333333333333,5.722942352294922
-4.222222222222222,-7.914361953735352
-5.444444444444445,-3.6779861450195312
-1.3333333333333333,-2.3152289390563965
0.8888888888888888,-1.011554718017578
37.11111111111112,3.524446487426758
9.444444444444445,5.268657684326172
6.111111111111111,4.2271881103515625
-2.333333333333333,-0.1484279632568359
-8.666666666666666,-6.11767578125
-4.111111111111111,-4.058938980102539
-2.4444444444444446,0.8585968017578125
-1.7777777777777777,-3.002920150756836
9.444444444444445,6.380500793457031
-7.555555555555555,2.1815185546875
-2.888888888888889,0.461252212524414
0.1111111111111111,-4.96685791015625
-4.888888888888889,0.5397987365722656
-5.555555555555555,0.8023338317871094
-1.2222222222222223,-1.274736404418945
3.333333333333333,-2.90644645690918
-4.555555555555555,-2.781932830810547
-1.4444444444444444,-1.3715591430664062
-4.444444444444445,-3.161569595336914
2.888888888888889,-5.085933685302734
-10.666666666666666,3.0567665100097656
-15.333333333333334,-5.734390258789063
-5.333333333333333,-4.956644058227539
-4.333333333333333,-11.371767044067385
-2.111111111111111,-4.333871841430664
-18.88888888888889,-6.918483734130859
-5.555555555555555,-2.6220645904541016
0.6666666666666666,3.586294174194336
5.888888888888889,-2.362852096557617
-2.6666666666666665,-2.1839637756347656
2.555555555555556,-7.32826042175293
9.11111111111111,-0.9601821899414062
9.77777777777778,-1.7458500862121582
-6.444444444444445,-3.309852600097656
-2.333333333333333,-0.8438105583190918
-0.8888888888888888,-8.292913436889648
7.333333333333333,-1.7232284545898438
-5.111111111111111,-2.361001968383789
1.7777777777777777,0.0984306335449218
-1.6666666666666667,-2.302774429321289
-4.555555555555555,-3.302459716796875
0.0,-0.4341926574707031
-2.0,-3.722341537475586
-1.7777777777777777,-0.4158248901367187
-1.0,-6.651647567749023
0.3333333333333333,-1.2975082397460938
7.333333333333333,11.019360542297363
3.555555555555556,1.4996471405029297
4.555555555555555,2.2563648223876958
8.444444444444445,6.085132598876953
-2.7777777777777777,-3.3873233795166016
8.777777777777779,7.488807678222656
-11.0,0.6691169738769531
5.888888888888889,-2.086156845092773
-3.4444444444444446,0.5562496185302734
-0.3333333333333333,0.4584846496582031
-0.2222222222222222,-3.287822723388672
-7.444444444444445,2.662578582763672
0.1111111111111111,-4.557767868041992
-0.1111111111111111,-4.010204315185547
-5.111111111111111,-1.8653411865234373
-4.666666666666667,-4.583053588867188
-12.77777777777778,11.85145378112793
-1.2222222222222223,0.7233009338378906
19.33333333333333,5.255901336669922
-0.2222222222222222,-4.250835418701172
-4.111111111111111,-4.442953109741211
-0.8888888888888888,-2.5210723876953125
5.555555555555555,-0.1644744873046875
