gene_idx,gene_name,degree,log_rna_degree
607,FGF17,0.4234132731579998,0.0
608,FGF18,0.3111280549279999,0.21565753406644292
609,FGF19,0.2832454335539995,1.2033668767863748
610,FGF2,1.3307534772,0.0
611,FGF20,0.5724871494999997,0.0
612,FGF21,0.4713755582029998,0.0
613,FGF22,0.4160913856079997,0.0
614,FGF23,0.2996168838133997,0.0
615,FGF3,0.3820449121565995,0.41971923531836874
616,FGF4,0.4431894710869997,0.0
617,FGF5,0.4512243966951997,0.0
618,FGF6,0.4190671618739996,0.0
619,FGF7,0.3352231483739997,0.0
620,FGF8,0.3357082890799995,0.0
621,FGF9,0.3827203825847997,0.7447394767220941
622,FGFR1,1.1222646463169976,0.0
623,FGFR2,1.9019837679579972,1.318354686230867
624,FGFR3,0.8818643087469988,0.968826966527261
625,FGFR4,0.746609930562399,2.115305218074274
626,FGR,0.7514069146919997,0.0
627,FLCN,0.0187026901299999,0.04109401041593932
628,FLNB,0.000304699496,0.0008806948178835953
629,FLNC,0.023419217192,0.0
630,FLOT1,0.008901716488,0.03214336751979964
631,FLOT2,0.01067101064,0.03084318778206548
632,FLT1,0.725200568482399,0.0
633,FLT3,0.5514684539047994,0.0
634,FLT3LG,0.3835253639859997,0.0
635,FLT4,0.614016399837199,0.0
636,FMOD,0.057039411318,0.0
637,FN1,0.1220830604892,0.0
638,FNIP1,0.030760984888,0.08330229131205046
639,FNIP2,0.0618114045955999,0.18199990904831198
640,FOS,1.4046042176645983,1.947194906553648
641,FOSB,1.1477523108435994,0.0
642,FOSL1,0.951933946078599,2.1919089137555803
643,FOXO1,0.9196883392619086,1.0103809112578985
644,FOXO3,0.7673388093836312,1.766862903762549
645,FPR1,7.707358656400001e-05,0.0
646,FRAT1,0.0121300071769999,0.008407880274909383
647,FRAT2,0.0022306850359999,0.00604080706033522
648,FRMD1,0.026845000398,0.0
649,FRMD6,0.0055787309569999,0.0
650,FRS2,0.063365191378,0.0878428074986041
651,FSHB,0.0409229044957999,0.0
652,FSHR,0.07548782031868,0.0
653,FST,0.028968337377,0.0
654,FXYD1,0.2468239776552998,0.0
655,FXYD2,0.1434893828529997,0.0994592611648433
656,FYB1,4.2934380000000005e-05,0.0
657,FYN,0.5068152002499999,0.9080909341966502
658,FZD1,0.5646434818462,0.0
659,FZD10,0.4379599935813998,0.6071414694979981
660,FZD2,0.3967213679007996,0.0
661,FZD3,0.4241198601339998,0.2939774852713603
662,FZD4,0.4882696909653994,0.0
663,FZD5,0.4305014758417997,1.0697559800628362
664,FZD6,0.5095588509909998,1.2662061772858684
665,FZD7,0.4059204527889994,0.28136261738231133
666,FZD8,0.6221731805501995,0.0
667,FZD9,0.4650332576569999,0.0
668,G6PC2,0.3137467553361996,0.0
669,G6PC3,0.1688662317753793,0.38882886799606586
670,GAB1,0.5690584769599998,0.0
671,GAB2,0.4297733376599997,0.29789617727886614
672,GABARAP,0.014302021583834,0.047657260826274764
673,GABARAPL1,0.0546384882711599,0.13101737273826355
674,GABARAPL2,0.1276859596439999,0.4342851516161921
675,GABBR1,0.0955163777612075,0.0
676,GABBR2,0.0772463575119599,0.0
677,GADD45A,0.07766514416562,0.22448113926924212
678,GADD45B,0.05299733998662,0.08529592823262595
679,GADD45G,0.0363805996853998,0.11076155204003339
680,GALT,0.013667552216,0.018947250567352466
681,GAPDH,0.0528235640699998,0.3431030762457014
682,GAS1,0.1109606309769998,0.0
683,GATA4,0.0342376901035999,0.0
684,GCG,0.1405928140679996,0.0
685,GCGR,7.539469484e-05,0.0
686,GCK,0.0892946839083999,0.0
687,GDF5,0.10012454632438,0.0
688,GDF6,0.0419105138933999,0.0
689,GDF7,0.0192647285773999,0.0
690,GDNF,0.2627808002915997,0.0
691,GFAP,0.1484776879959999,0.0
692,GH1,0.3316358941531399,0.0
693,GH2,0.2363542851734538,0.0
694,GHR,0.668863617994645,0.0
695,GHRL,0.2461784671229998,0.0
696,GHSR,0.0769365760091999,0.0
697,GIP,0.07733134701,0.0
698,GIPR,0.03888160037732,0.02695067167719786
699,GK2,0.1413941545799999,0.0
700,GLI1,0.3169380460890995,0.0
701,GLI2,0.5101882439733997,0.0
702,GLI3,0.2538374787719997,0.0
703,GLP1R,0.075844659127192,0.0
704,GNA11,0.4347604978954998,0.9040590400053111
705,GNA12,0.2315337468741999,0.4148527834076992
706,GNA13,0.4044002150931995,1.267994535345231
707,GNA14,0.3138465028779998,0.0
708,GNA15,0.277073066404,0.4964482903974206
709,GNAI1,1.234388307706512,0.0
710,GNAI2,1.5498080879537184,3.01578728743715
711,GNAI3,1.2563994545325992,1.7417394791326486
712,GNAL,0.1021553108799998,0.07080866571569656
713,GNAO1,0.4265536495642389,0.0
714,GNAQ,0.8152642180384,1.791318576896767
715,GNAS,0.7161708214291604,2.693661776415712
716,GNB1,0.7181362708119395,2.8512106288331203
717,GNB2,0.6051577277581986,2.261879653311217
718,GNB3,0.750210084534213,0.0
719,GNB4,0.7617171672033201,0.0
720,GNB5,0.7755331670282395,0.5375586281563494
721,GNG10,0.7058397169087791,0.9785016194051004
722,GNG11,0.7869402697681793,0.0
723,GNG12,0.5893116235763795,2.188451183897407
724,GNG13,0.5930861924330313,0.0
725,GNG2,0.7087350451046189,0.49125769827829224
726,GNG3,0.9078582006790188,0.0
727,GNG4,0.6448541004385148,0.0
728,GNG5,0.8098117382081513,3.3156482867561716
729,GNG7,0.8579501416348395,0.0
730,GNG8,0.6449857741214154,0.0
731,GNGT1,0.7704748996841995,0.0
732,GNGT2,0.5767328822071451,0.0
733,GNRH1,1.4311659000000002e-05,0.0
734,GNRH2,0.001349802944,0.0
735,GNRHR,0.0014268167546799,0.0
736,GPER1,6.968571384e-05,7.655758156923338e-05
737,GPR161,2.8623318000000003e-05,0.0
738,GPRC6A,0.0667771470979999,0.0
739,GRAP2,2.8623318000000003e-05,0.0
740,GRB10,0.133465516,0.21480446145298002
741,GRB2,0.8844610716300986,3.460032059622577
742,GREM1,0.0501070607905999,0.0
743,GREM2,0.1152856143571399,0.0
744,GRIA1,0.0004369301833999,0.0
745,GRIA2,0.0041676984544,0.0
746,GRIA4,0.0254709827055999,0.0
747,GRIN1,0.0638797322340598,0.0
748,GRIN2A,0.092584670818,0.0
749,GRIN2B,0.000183095124,0.0
750,GRIN2C,0.01356560601966,0.0
751,GRIN2D,0.0058967253128,0.012261895575311344
752,GRIN3A,0.0385421902985799,0.0
753,GRIN3B,0.0031225717130999,0.0
754,GRK1,0.0290455831959999,0.0
755,GRK2,0.2855510140079998,0.961534738717547
756,GRK3,0.1416733173999997,0.1556440474720172
757,GRK4,0.3920849619079998,0.0
758,GRK5,0.1505339310119999,0.0
759,GRK6,0.0922484198289999,0.20269049526870844
760,GRK7,0.2416097823629996,0.0
761,GRM1,0.1615731702214136,0.0
762,GRM2,0.1168882992843796,0.0
763,GRM3,0.0721020948693598,0.0
764,GRM4,0.0441176879684028,0.0
765,GRM5,0.1001561124364799,0.0
766,GRM6,0.134876911995072,0.0
767,GRM7,0.0400629602322598,0.0
768,GRM8,0.0802105867679199,0.05559774206924253
769,GSDMD,0.0173242993092,0.036024867664045765
770,GSK3A,0.02212583233,0.07031708618599292
771,GSK3B,0.3441614795091396,1.0478073465656657
772,GTF2I,2.8623318000000003e-05,5.95205165099122e-05
773,GTF2IRD1,2.8623318000000003e-05,7.936068867988294e-05
774,GTSE1,0.01038991314,0.0072017389992537284
775,GYS1,0.1844085309392,0.33041573151674636
776,GYS2,0.1497815383939999,0.0
777,HAMP,0.005475363721,0.0
778,HBEGF,0.0406152808059999,0.11260946951331718
779,HCAR1,0.1282090115724,0.0
780,HCAR2,0.0591719684831999,0.0
781,HCAR3,0.1140148656879999,0.0
782,HCK,0.2157677111445996,0.0
783,HDAC1,2.4108034279599995,10.310201339964292
784,HDAC2,2.23984427378,3.1050834865278905
785,HDAC3,1.4918867217999998,3.826613888486308
786,HDAC4,0.4130796228799999,1.216287743107245
787,HDAC5,0.0342209167293998,0.037595519648406725
788,HES1,0.0114978963139999,0.026474884653407357
789,HES5,0.0225396246199999,0.0
790,HEY1,0.1042681032999998,0.144546283649456
791,HEY2,0.03621295006,0.0
792,HEYL,0.0151496150319999,0.0
793,HGF,0.4243985668839994,0.0
794,HHAT,2.4452776e-05,0.0
795,HHATL,2.4452776e-05,0.0
796,HHIP,0.1411721222411999,0.0
797,HIF1A,1.223065549995958,4.57141494738893
798,HJV,0.0474338982069999,0.0
799,HK1,0.010027896099,0.019513384792716287
800,HK2,0.0824682528009999,0.17148791074415365
801,HK3,0.0336138519921999,0.0
802,HKDC1,0.0276258164221999,0.10325617472153031
803,HMGCR,0.0611050411979999,0.1966895398898173
804,HMGCS1,0.1278227120699999,0.49213630832038546
805,HMGCS2,0.1016611053799998,0.26828948528987767
806,HMOX1,0.0339576803519999,0.07819044857117177
807,HNF4A,0.010508891875,0.030374604282284473
808,HOMER1,0.0721871568109998,0.07930569755657621
809,HOMER2,0.166272931025,0.0
810,HOMER3,0.1365685054479999,0.09466207450456665
811,HRAS,0.9031029583791176,1.618143277363654
812,HRC,0.035620923006,0.0
813,HRH1,0.0161313330059999,0.017722080672988968
814,HRH2,4.8906596474e-05,0.0
815,HSP90AA1,0.1885793142918,0.9332337467222783
816,HSP90AB1,0.1774733173259998,0.8540343211322208
817,HSP90B1,0.0804415278479999,0.4524045608416078
818,HSPA1A,0.0312001969125998,0.0
819,HSPA1B,0.0374126536836,0.10131534433164031
820,HSPA1L,0.0704602274719999,0.04883930801382913
821,HSPA2,0.030754262656,0.0
822,HSPA6,0.021461421969,0.0
823,HSPA8,0.2097853436999996,1.1665495071688667
824,HSPB1,0.006314769547,0.018917358932003813
825,HTR1A,0.0782760737579997,0.0
826,HTR1B,0.0327042134619999,0.0
827,HTR1D,0.1100918656083996,0.07630986624904659
828,HTR1E,0.0038535739445199,0.0
829,HTR1F,0.0566733387738,0.0
830,HTR2A,0.0746191948619998,0.0
831,HTR2B,0.0095243864919999,0.0
832,HTR4,0.0343317989920199,0.0
833,HTR5A,0.040025021985088,0.0
834,HTR6,0.1080481091514903,0.0
835,HTR7,0.1858551374534397,0.0
836,IBSP,0.0732498535366799,0.0
837,ICAM1,0.04759299500776,0.03298895030403239
838,ICOS,0.0577633899381999,0.0
839,ID1,0.0442917772429999,0.09731898153222045
840,ID2,0.0309575902649999,0.08947894459447696
841,ID3,0.010581077121,0.0
842,ID4,0.0411168472059998,0.0
843,IFI16,0.0567058219149999,0.0
844,IFIH1,0.0085021447209999,0.018681121341050377
845,IFNA1,0.3460073635730616,0.0
846,IFNA10,0.4968641779508911,0.0
847,IFNA13,0.4550981672393325,0.0
848,IFNA14,0.7030154040580936,0.0
849,IFNA16,0.3134331115782997,0.0
850,IFNA17,0.3655236127800391,0.0
851,IFNA2,0.315930389294924,0.0
852,IFNA21,0.5772461837163895,0.0
853,IFNA4,0.3554679954884596,0.0
854,IFNA5,0.341421242122039,0.0
855,IFNA6,0.2752257214110537,0.0
856,IFNA7,0.2598008318030391,0.0
857,IFNA8,0.5123802785849194,0.0
858,IFNAR1,0.5012651322797993,1.3228674214235665
859,IFNAR2,0.4114066613733914,0.8554961021836391
860,IFNB1,0.4699063939804076,0.0
861,IFNE,0.4257935708753196,0.0
862,IFNG,0.6353347021819873,0.0
863,IFNGR1,0.7844450761294586,3.9093656757652697
864,IFNGR2,0.7376349523075588,2.312850126427525
865,IFNK,0.2040699313056494,0.0
866,IFNL1,0.2576498062250881,0.0
867,IFNL2,0.1602901455060274,0.0
868,IFNL3,0.4592226579842396,0.0
869,IFNLR1,0.5461874152953194,0.0
870,IFNW1,0.3990140464197997,0.0
871,IGF1,0.3367911647631992,0.0
872,IGF1R,0.8310891734479989,2.4470913574635067
873,IGF2,0.2984550171819994,0.0
874,IGFBP3,0.02862707996,0.09097840111855492
875,IHH,0.1605213020389998,0.0
876,IKBKB,0.7147950481449995,1.1504182501047202
877,IKBKE,0.1422171430632999,0.34102181506237644
878,IL10,0.4864638692416997,0.33719105940916605
879,IL10RA,0.6106677774527074,0.0
880,IL10RB,0.5644530948731534,1.7184901123837437
881,IL11,0.2517899810390412,0.0
882,IL11RA,0.4511210314157232,0.6253865420342061
883,IL12A,0.5183345760091393,0.0
884,IL12B,0.444167151648719,0.0
885,IL12RB1,0.4568534638402441,0.0
886,IL12RB2,0.5613194752310572,0.0
887,IL13,0.381001375260197,0.0
888,IL15,0.3438081600658194,0.0
889,IL15RA,0.4566932873895553,0.5017288576784021
890,IL17A,0.021489949913,0.0
891,IL17B,1.4311659000000002e-05,0.0
892,IL17C,0.0455537256589999,0.0
893,IL17D,0.3249048564076896,0.0
894,IL17F,2.8623318000000003e-05,0.0
895,IL17RA,0.3434374220489999,0.47610536158408057
896,IL17RB,0.137843229543848,0.22185011960022524
897,IL17RC,0.1500855358435996,0.24155335149467627
898,IL17RE,0.01973508771068,0.038402707468708996
899,IL18,0.0553478972306,0.08907900417643398
900,IL19,0.2475810169364057,0.0
901,IL1A,0.0589642322569999,0.0
902,IL1B,0.0856375983717598,0.0
903,IL1R1,0.1178947467531198,0.0
904,IL1RAP,0.0012469235746,0.0
905,IL2,0.4907061865945389,0.0
906,IL20,0.2735466568137575,0.0
907,IL20RA,0.6375691817242208,2.2667803543086
908,IL20RB,0.5500405665141792,1.5250362714915935
909,IL21,0.3568939671983213,0.0
910,IL21R,0.5379610553232946,0.0
911,IL22,0.3221759603228797,0.0
912,IL22RA1,0.8420403424502798,1.508733757057323
913,IL22RA2,0.5913913963727454,0.0
914,IL23A,0.5807139703785197,1.709876850129019
915,IL23R,0.4863518473533155,0.0
916,IL24,0.2454137972501055,0.0
917,IL25,0.0400401842879999,0.0
918,IL27RA,0.3296545468522012,0.22849911970936965
919,IL2RA,0.4015438864090054,0.0
920,IL2RB,0.6643208761575351,0.0
921,IL3,0.2973547876873712,0.0
922,IL4,0.4738455746878392,0.0
923,IL4R,0.5406865349085711,1.2449767552630806
924,IL5,0.3086650545103554,0.0
925,IL5RA,0.7371527580197466,0.0
926,IL6,0.5697041655451818,0.0
927,IL6R,0.555433222646162,1.0808231450696661
928,IL6ST,0.5931719174972322,1.154259254392465
929,IL7,0.3814637708499914,0.0
930,IL7R,0.7183652784251422,0.0
931,IL9,0.3158035175575694,0.0
932,ILK,0.1502524538199998,0.4836439912283231
933,INHBA,0.1174254569269998,0.0
934,INHBB,0.0630654775117399,0.2277242624166031
935,INHBC,0.088521013586,0.0
936,INHBE,0.074479947869,0.051625565873649054
937,INPP5D,1.4311659000000002e-05,3.144592889725511e-05
938,INPPL1,1.4311659000000002e-05,3.556313661859829e-05
939,INS,0.5425284668759999,0.0
940,INSL3,1.4311659000000002e-05,0.0
941,INSL5,0.000934553084,0.0
942,INSR,0.9367186802963984,1.2985678244505625
943,INVS,0.0237135388329999,0.03287394516638531
944,IQCE,0.0244781508179999,0.050900883674453244
945,IRAK2,0.03402603148132,0.047170095573841796
946,IRAK3,0.0247536433454,0.0
947,IRAK4,0.0365714407047,0.08035566834496108
948,IRF1,0.1163631061145998,0.22643214916400012
949,IRF3,0.3653875360977398,1.0758613037877698
950,IRF5,0.1388202952231998,0.0
951,IRF7,0.3646424544421995,0.9061024598384395
952,IRF9,0.1115657160131996,0.07733146150170084
953,IRS1,1.3767653497851997,0.0
954,IRS2,0.7801046865299998,2.599468354864079
955,ISG15,1.4311659000000002e-05,4.5483222703583654e-05
956,ITCH,0.0203512133311998,0.058822572251419826
957,ITGA1,0.4015825340307997,0.6463221552405263
958,ITGA10,0.7286162055562996,0.0
959,ITGA11,0.6845969008741993,0.0
960,ITGA2,0.6151298134102999,1.7427939956808722
961,ITGA2B,0.4356786510075197,0.0
962,ITGA3,0.2791596678052996,0.9302171041198309
963,ITGA4,0.5131172683221995,0.0
964,ITGA5,0.3362046985673,0.36935861335399345
965,ITGA6,0.3391223785111595,1.6830116751950757
966,ITGA7,0.4236237742868799,0.0
967,ITGA8,0.43585579142656,0.0
968,ITGA9,0.5190453051511597,0.0
969,ITGAL,0.0222354256359998,0.0
970,ITGAM,0.036064936892,0.0
971,ITGAV,0.4947040488097604,1.0287081499322248
972,ITGB1,0.4482705151623398,2.022085314811246
973,ITGB2,0.024186251098,0.0
974,ITGB3,1.011365432739978,0.0
975,ITGB4,0.6963697049017996,3.3042269860073845
976,ITGB5,0.4897436618906599,1.4420203278705688
977,ITGB6,0.4347028214931995,1.3992544031064567
978,ITGB7,0.6006091512985999,1.0761471341442919
979,ITGB8,0.6735449800210997,0.7399647920218967
980,ITK,0.2379292893337998,0.0
981,ITPR1,0.0427172135496999,0.02960931613335158
982,ITPR2,0.0006038912003999,0.0006634422937778663
983,ITPR3,0.02114945742368,0.058638747134385584
984,JAG1,0.0807228187515999,0.2376834140403984
985,JAG2,0.075012155803,0.0
986,JAK1,1.1304856635048952,4.352536666110977
987,JAK2,1.3076340744325587,2.104555854982434
988,JAK3,1.1296120003271948,0.0
989,JMJD7-PLA2G4B,0.1149130327781997,0.12624486993825149
990,JUN,1.4535659610413991,4.6788483318474725
991,JUND,0.7738090986829995,3.072248007134169
992,KAT2A,0.5293211004799997,1.3153135224558536
993,KAT2B,0.4761903284239994,0.0
994,KCNJ12,1.4311659000000002e-05,0.0
995,KCNJ14,0.011877940544,0.013049251445707573
996,KCNJ18,1.4311659000000002e-05,0.0
997,KCNJ2,1.4311659000000002e-05,0.0
998,KCNJ3,0.1694042372701519,0.0
999,KCNJ4,1.4311659000000002e-05,0.0
1000,KCNJ5,0.19315187998796,0.0
1001,KCNJ6,0.016089598094472,0.0
1002,KCNJ8,0.0005044400688,0.0
1003,KCNJ9,0.024889877006634,0.0
1004,KCNMA1,0.013831980151,0.0
1005,KCNMB1,0.0121377417799999,0.0
1006,KCNMB2,0.0907114860619999,0.0
1007,KCNMB3,0.05252147478,0.05770073761228021
1008,KCNMB4,0.027353086292,0.0
1009,KCNU1,0.034863305207,0.0
1010,KDR,0.8965581681115984,0.0
1011,KIDINS220,0.0604507851039999,0.14495465183783152
1012,KIF3A,0.0328389194551998,0.05883944489307165
1013,KIF7,0.021048806586,0.0
1014,KIT,4.566960081939997,0.0
1015,KITLG,0.2631772301439994,0.42356741188314717
1016,KLF2,0.2429852075288597,0.33684902303280456
1017,KLF4,0.0080964609389999,0.023839535182089824
1018,KNG1,5.726698440000001e-05,0.0
1019,KRAS,0.967811853408939,2.228469146482362
1020,KRIT1,0.00042209144484,0.0009274296964858032
1021,KRT10,0.1808131962999999,0.5504898331718395
1022,KRT12,0.2901305307599999,0.0
1023,KRT13,0.1128985671199998,0.0
1024,KRT14,0.3146777872,0.0
1025,KRT15,0.1456293359799999,0.15999017809820482
1026,KRT16,0.1220541625799998,0.0
1027,KRT17,0.212065635272,0.0
1028,KRT18,0.2111310030199999,1.2826939012373295
1029,KRT19,0.3433091043599999,1.9441458904615467
1030,KRT20,0.24523049398,0.0
1031,KRT23,0.1521274249599999,0.489679290503195
1032,KRT24,0.1823888363759999,0.0
1033,KRT25,0.2974293928799999,0.0
1034,KRT26,0.07151271475,0.0
1035,KRT27,0.2006793588199998,0.0
1036,KRT28,0.1682911450199999,0.0
1037,KRT31,0.2646976047999999,0.0
1038,KRT32,0.1382068214599997,0.0
1039,KRT33A,0.1272270839199998,0.0
1040,KRT33B,0.104349161754,0.0
1041,KRT34,0.1529840232799997,0.0
1042,KRT35,0.2124111355599999,0.0
1043,KRT36,0.3489888053799999,0.0
1044,KRT37,0.2337405363999999,0.0
1045,KRT38,0.2332632120799999,0.0
1046,KRT39,0.15071149258,0.0
1047,KRT40,0.230173035526,0.0
1048,KRT9,0.1632087794199999,0.0
1049,KSR1,0.0004787781392,0.0005259915472707709
1050,KSR2,0.005290866515,0.0
1051,LAMA1,0.1895396168125998,0.0
1052,LAMA2,0.1330191040806599,0.0
1053,LAMA3,0.1822166056411996,0.37890877935420275
1054,LAMA4,0.2319218279251998,0.0
1055,LAMA5,0.2697299606447899,0.0
1056,LAMB1,0.3537099297057997,1.0596202518961775
1057,LAMB2,0.1810702645555598,0.2510166867198593
1058,LAMB3,0.1599554001333199,0.6053015670737568
1059,LAMB4,0.1734925873747998,0.0
1060,LAMC1,0.2329623138436598,0.25593526078520157
1061,LAMC2,0.1766752343572799,0.510657107705968
1062,LAMC3,0.2078566853830998,0.0
1063,LAMTOR1,0.0941710792573999,0.28211134136680366
1064,LAMTOR2,0.2088887711249998,0.7303811677440027
1065,LAMTOR3,0.2730415326289796,0.7570318740701741
1066,LAMTOR4,0.1690215118109999,0.49767352769394896
1067,LAMTOR5,0.2652808847893999,0.8643107323356194
1068,LAT,0.1633897485429,0.0
1069,LATS1,0.042453436439,0.06832617011803792
1070,LATS2,0.051108794924,0.09945312274859827
1071,LCK,0.3030320955599999,1.2356247163511158
1072,LCN2,0.1183306504239998,0.9299637742137622
1073,LCP2,0.0859163595908198,0.0
1074,LDHA,0.0349191696154,0.1313379847973656
1075,LDHAL6A,0.014120349358,0.0
1076,LDHAL6B,0.0548410368399999,0.0
1077,LDHB,0.0477992441319998,0.0
1078,LDHC,0.070550996424,0.0
1079,LEF1,0.6118466676630135,0.4240997926256157
1080,LEFTY1,0.0025636222919999,0.0
1081,LEFTY2,0.055461192606,0.0
1082,LEP,0.2282659679410354,0.0
1083,LEPR,0.5739702425937935,0.39784585537919576
1084,LFNG,0.016929336121,0.0446774885756454
1085,LGR4,0.1051967193179999,0.23114081714064924
1086,LGR5,5.724663600000001e-05,6.289185779451022e-05
1087,LGR6,0.0093369903209999,0.0
1088,LHB,0.0006225837445999,0.0
1089,LHCGR,0.2666359286591997,0.0
1090,LIF,0.3749424714434652,1.4272794418656183
1091,LIFR,0.6171804580389934,0.0
1092,LILRA1,1.4311659000000002e-05,0.0
1093,LILRA2,1.4311659000000002e-05,0.0
1094,LILRA3,1.4311659000000002e-05,0.0
1095,LILRA4,0.003635283515,0.0
1096,LILRA5,1.4311659000000002e-05,0.0
1097,LILRA6,1.4311659000000002e-05,0.0
1098,LILRB1,0.003905073515,0.0
1099,LILRB2,1.4311659000000002e-05,0.0
1100,LILRB3,0.035914787515,0.0
1101,LILRB4,1.4311659000000002e-05,0.0
1102,LILRB5,1.4311659000000002e-05,0.0
1103,LIMD1,0.057878775947,0.10370484487036623
1104,LIPE,0.0966045666727998,0.0
1105,LLGL1,0.1041505623809999,0.11442108770346104
1106,LLGL2,0.0572908132972,0.19855482854470202
1107,LPAR1,0.3396094318297397,0.235399320164349
1108,LPAR2,0.2424345734203396,0.5326832031151923
1109,LPAR3,0.2557877872325186,0.0
1110,LPAR5,0.3735024848166891,0.2588921942828218
1111,LPAR6,0.4237202725324401,0.0
1112,LPIN1,0.1081905453999999,0.23771892538828984
1113,LPIN2,0.0946744658,0.19687001712086688
1114,LPIN3,0.0708427878,0.1698735859774781
1115,LPL,0.14248974116,0.0
1116,LRP2,0.0553219905479999,0.0
1117,LRP5,0.2624575826859998,0.9547120702938363
1118,LRP6,0.3729343828019997,0.8587131505048196
1119,LSP1,0.1097668220821594,0.0
1120,LTA,0.0356754380369997,0.0
1121,LTB,0.0296887838029999,0.0
1122,LTB4R2,5.724663600000001e-05,0.00012578371558902044
1123,LTBP1,0.0645085631209999,0.0
1124,LTBR,0.1194509638239996,0.2968244943298425
1125,LY96,0.0169601293216,0.0
1126,LYN,0.6350405962129995,1.3205297964184417
1127,MAGI1,5.724663600000001e-05,6.289185779451022e-05
1128,MAGI2,0.020083835921,0.0
1129,MAGI3,0.0822350720589999,0.05700100834083971
1130,MALT1,0.3028922849563595,0.41989786666172024
1131,MAML1,0.063404469292,0.13931385824134201
1132,MAML2,0.0498638693495999,0.06912600090296929
1133,MAML3,0.0286741901679998,0.019875434069788766
1134,MAP2K1,0.2483117005183198,0.8682237384629053
1135,MAP2K2,0.2006770929362996,0.5563950446870487
1136,MAP2K3,0.2625422903835798,0.6734076790258432
1137,MAP2K4,0.3479408406746331,0.7235226381458372
1138,MAP2K5,0.0685950247439999,0.12290578512699454
1139,MAP2K6,0.1679158867531396,0.36894891329920365
1140,MAP2K7,0.55447948600028,1.3778297619331281
1141,MAP3K1,0.4820373068723996,1.3364912007332517
1142,MAP3K11,0.0470019217809999,0.10327377771924756
1143,MAP3K12,0.0247372560788,0.0
1144,MAP3K13,0.0007805691139999,0.0008575428207950688
1145,MAP3K14,0.1897065603337998,0.13149456742909849
1146,MAP3K2,0.08279070909464,0.2184894276602543
1147,MAP3K20,0.0769516434,0.0
1148,MAP3K3,0.1113208954219998,0.1222985036961465
1149,MAP3K4,0.0363064963358199,0.025165745571183548
1150,MAP3K5,0.1958038878657998,0.5961293300009086
1151,MAP3K6,0.03201194615332,0.0
1152,MAP3K7,0.5383638523477992,0.8664631946526221
1153,MAP3K8,0.1377652002384,0.28647468037356977
1154,MAP4K1,0.021241336833,0.0
1155,MAP4K2,0.002223198761,0.0015410039530115137
1156,MAP4K3,0.010865108016,0.021142523958916637
1157,MAP4K4,0.001342515698,0.0038803694580314568
1158,MAPK1,4.786195000114998,11.893247782967837
1159,MAPK10,1.5789884245709986,0.0
1160,MAPK11,1.283306820216599,0.0
1161,MAPK12,1.2379839398107986,0.0
1162,MAPK13,1.3532466081343992,3.6646597492992434
1163,MAPK14,2.24450773794,5.16817005849043
1164,MAPK15,0.131261893448,0.0
1165,MAPK3,4.592471279895797,12.119794992256569
1166,MAPK4,0.0314167695782,0.0
1167,MAPK6,0.0698739904339998,0.23528639661292233
1168,MAPK7,0.3505446874999998,0.3851127014148221
1169,MAPK8,1.5201240584679974,2.446545291301586
1170,MAPK8IP1,0.1051015594128799,0.0
1171,MAPK8IP2,0.017296420061,0.0
1172,MAPK8IP3,0.1792611723169999,0.4597958287522907
1173,MAPK9,1.413888630165998,2.9400987528759743
1174,MAPKAP1,0.011479048292,0.034388155438029214
1175,MAPKAPK2,0.1163737304089999,0.3363633437351954
1176,MAPKAPK3,0.0587376498859999,0.11429818904482487
1177,MAPKAPK5,0.1036638072399999,0.16684046151931642
1178,MAPT,0.5234121220000001,0.0
1179,MATK,0.049050600504,0.0
1180,MAVS,0.0845545586437599,0.27867803156682885
1181,MAX,0.033171276728,0.09937226424906002
1182,MC2R,0.0292973854375998,0.0
1183,MCL1,0.3739735624455999,1.6045184017346215
1184,MDM2,0.1428088173951998,0.1979750582731656
1185,MDM4,0.0948966076349999,0.1846602719078662
1186,ME1,0.1414813114199999,0.3733772919065297
1187,ME3,0.14836594516,0.23878577705462262
1188,MECOM,0.070384907006,0.12611282361873657
1189,MED1,0.5931857714099996,1.8059673907960212
1190,MED12L,0.6301107580239997,0.0
1191,MED13,0.5827996201999996,1.774346520395588
1192,MED13L,0.4917764802999996,0.8811451653211683
1193,MED16,0.4836211714599997,0.9410833458420332
1194,MED17,0.5272035109599997,0.730859254406456
1195,MED24,0.5771619022959997,1.5231633486289438
1196,MED27,0.3957369843999996,0.9489358441642416
1197,MED30,0.5456167238399998,1.1345780813881503
1198,MED4,0.5952931958799993,2.437335459479091
1199,MEF2A,0.1846129842199999,0.45874603212548487
1200,MEF2B,0.1834834636139997,0.0
1201,MEF2C,0.3783484771299993,0.0
1202,MEF2D,0.0739228028393999,0.177259139480603
1203,MEFV,0.0371352789989999,0.0
1204,MEGF8,0.007801185659,0.010814739689121057
1205,MET,0.6945240975499993,2.2890381250336747
1206,MFN1,1.4311659000000002e-05,3.556313661859829e-05
1207,MFN2,1.4311659000000002e-05,4.5483222703583654e-05
1208,MFNG,0.0268086094329999,0.04803457980841413
1209,MGRN1,1.4311659000000002e-05,2.7849202497918817e-05
1210,MIOS,0.011197528916,0.015523071194727721
1211,MKNK1,0.0694287060859999,0.11174119178605238
1212,MKNK2,0.0654600444529999,0.22686722625962782
